t,connectedPlugins,allowedPlugins,uptimeMs,framerate,MouthOpen,FaceAngleX,FaceAngleY,EyeOpenLeft,EyeLeftX,error
183.2030,2,1,8691657,59,0.0348892,9.29636,-8.50188,0.640312,-0.101147,
183.4840,2,1,8691657,59,0.0328252,9.1642,-8.55011,0.625924,-0.116016,
183.7660,2,1,8692808,59,0.0326099,9.10893,-8.14751,0.562923,-0.123194,
184.0780,2,1,8692808,59,0.0365594,8.55695,-7.94047,0.518124,-0.124258,
184.3590,2,1,8692808,59,0.0340692,8.30641,-7.93478,0.486863,-0.114405,
184.6410,2,1,8692808,59,0.0332692,8.28007,-7.94127,0.505505,-0.127586,
184.9220,2,1,8693958,59,0.0339735,8.52634,-8.31658,0.56601,-0.108885,
185.2190,2,1,8693958,59,0.0302708,8.9877,-8.62627,0.604803,-0.107781,
185.5000,2,1,8693958,59,0.0366347,9.15069,-9.02777,0.578879,-0.105455,
185.7970,2,1,8693958,59,0.0442906,9.3389,-9.60985,0.608982,-0.0852449,
186.0780,2,1,8695109,59,0.0489163,9.20995,-9.3584,0.212504,-0.0747932,
186.3750,2,1,8695109,59,0.0350175,9.17626,-8.43841,0.535765,-0.110786,
186.6560,2,1,8695109,59,0.0334494,9.1733,-8.50268,0.699507,-0.177511,
186.9380,2,1,8695109,59,0.0343073,8.9977,-8.70274,0.686003,-0.169895,
187.2190,2,1,8696259,59,0.0323483,9.01449,-8.53836,0.65741,-0.179254,
187.5160,2,1,8696259,59,0.0303754,9.04821,-8.36235,0.618182,-0.147491,
187.8130,2,1,8696259,59,0.0357656,9.16852,-8.34985,0.585094,-0.135936,
188.0940,2,1,8696259,59,0.0368152,8.95043,-8.29928,0.569357,-0.141045,
188.3750,2,1,8697409,59,0.0349569,8.98517,-8.47482,0.630202,-0.133688,
188.6720,2,1,8697409,59,0.036517,9.17437,-8.81362,0.658745,-0.126009,
188.9530,2,1,8697409,59,0.0372313,9.28317,-9.14305,0.70061,-0.119662,
189.2340,2,1,8697409,59,0.027936,9.35778,-9.10104,0.669972,-0.103092,
189.5160,2,1,8698559,59,0.0259002,9.55863,-8.73582,0.72099,-0.102993,
189.8280,2,1,8698559,59,0.0257248,9.64951,-8.78074,0.721678,-0.0920787,
190.1090,2,1,8698559,59,0.0261019,9.65651,-9.38744,0.702909,-0.121921,
190.3910,2,1,8698559,59,0.0276401,9.72248,-9.59147,0.719577,-0.105523,
190.6560,2,1,8699693,59,0.0327264,9.50233,-10.2263,0.772859,-0.104929,
190.9530,2,1,8699693,59,0.0427574,9.22811,-10.0049,0.393593,-0.095651,
191.2340,2,1,8699693,59,0.0352428,9.34928,-9.99578,0.749125,-0.0841238,
191.5310,2,1,8699693,59,0.0343174,9.32924,-9.88029,0.801105,-0.0691871,
191.8130,2,1,8700843,59,0.0346505,9.19289,-9.96855,0.748526,-0.0624472,
192.1090,2,1,8700843,59,0.0346655,9.27931,-9.57044,0.747461,-0.0864588,
192.3910,2,1,8700843,59,0.0328203,9.21075,-9.39453,0.687786,-0.112511,
192.6720,2,1,8700843,59,0.028893,9.00417,-9.4945,0.721387,-0.142566,
192.9530,2,1,8701993,59,0.0316245,9.13025,-9.20039,0.695291,-0.156943,
193.2500,2,1,8701993,59,0.0326621,9.18812,-9.13729,0.643904,-0.121923,
193.5470,2,1,8701993,59,0.0321414,9.30864,-9.54023,0.617928,-0.145733,
193.8280,2,1,8701993,59,0.0324287,9.27532,-9.45768,0.657826,-0.136175,
194.1090,2,1,8703143,59,0.0300903,9.29313,-9.24755,0.652952,-0.113363,
194.4060,2,1,8703143,59,0.0320845,9.38523,-9.31779,0.639976,-0.0928338,
194.6880,2,1,8703143,59,0.0327414,9.311,-8.89668,0,-0.0739327,
194.9690,2,1,8703143,59,0.0332045,9.23145,-9.00512,0,-0.0768899,
195.2660,2,1,8704294,59,0.026695,9.26413,-9.20367,0,-0.101724,
195.5630,2,1,8704294,59,0.0287231,9.25741,-9.15986,0,-0.141638,
195.8440,2,1,8704294,59,0.0259451,8.94638,-8.96819,0.283077,-0.145493,
196.1250,2,1,8704294,59,0.0224347,8.65659,-8.36172,0.745328,-0.190344,
196.4060,2,1,8705444,59,0.0294059,8.54134,-7.84985,0.618836,-0.197838,
196.7030,2,1,8705444,59,0.0240432,7.84412,-6.93131,0.74043,-0.250021,
196.9840,2,1,8705444,59,0.0244943,7.61974,-6.41377,0.785796,-0.271295,
197.2810,2,1,8705444,59,0.0249724,7.51203,-6.9645,0.788039,-0.276965,
197.5630,2,1,8706594,58,0.0236302,7.5744,-6.899,0.772787,-0.266733,
197.8590,2,1,8706594,58,0.0252991,7.55487,-6.21912,0.726407,-0.267034,
198.1410,2,1,8706594,58,0.0296172,7.52822,-6.59434,0.745671,-0.268347,
198.4220,2,1,8706594,58,0.0320377,7.54197,-6.56723,0.788473,-0.26734,
198.7030,2,1,8707744,58,0.030101,7.4913,-6.62223,0.789419,-0.271358,
199.0160,2,1,8707744,58,0.0307662,7.40326,-6.49055,0.787689,-0.271632,
199.2970,2,1,8707744,58,0.0360031,7.09177,-6.2444,0.267033,-0.184649,
199.5780,2,1,8707744,58,0.0296079,7.42071,-6.59432,0.784757,-0.244552,
199.8590,2,1,8708894,58,0.0267672,7.43123,-6.88763,0.825817,-0.269133,
200.1560,2,1,8708894,58,0.0251252,7.53535,-7.01097,0.834926,-0.277545,
200.4380,2,1,8708894,58,0.0265681,7.42928,-6.57985,0.839121,-0.279633,
200.7190,2,1,8708894,58,0.0270756,7.53931,-7.07792,0.803762,-0.262905,
201.0160,2,1,8710044,58,0.0357346,7.54673,-6.87833,0.797666,-0.263672,
201.3130,2,1,8710044,58,0.0352683,7.76507,-6.68671,0.792697,-0.269047,
201.5940,2,1,8710044,58,0.0351279,7.79388,-6.79299,0.787771,-0.266843,
201.8750,2,1,8710044,58,0.0350676,7.8866,-6.83994,0.795297,-0.274105,
202.1560,2,1,8711195,58,0.0351115,7.8497,-6.79143,0.788733,-0.258378,
202.4530,2,1,8711195,58,0.0338428,8.01933,-7.12797,0.709075,-0.199908,
202.7500,2,1,8711195,58,0.0370666,7.84281,-7.69169,0.714956,-0.195059,
203.0310,2,1,8711195,58,0.0379783,8.17259,-7.735,0.692867,-0.180655,
203.2970,2,1,8712329,58,0.0342472,8.22328,-8.04879,0.69865,-0.181597,
203.5940,2,1,8712329,58,0.0242149,8.58839,-7.69314,0,-0.11154,
203.8750,2,1,8712329,58,0.021873,9.32776,-7.81478,0.0303648,-0.131909,
204.1560,2,1,8712329,58,0.0186336,9.16072,-8.28411,0.505272,-0.159071,
204.4380,2,1,8713479,58,0.017462,9.06394,-8.44237,0.627083,-0.154697,
204.7500,2,1,8713479,58,0.0149679,8.97605,-8.3411,0.668202,-0.152856,
205.0310,2,1,8713479,58,0.00902116,8.82215,-7.53113,0.733981,-0.185119,
205.3130,2,1,8713479,58,0.00865591,9.00443,-6.59807,0.735511,-0.193667,
205.5940,2,1,8714629,58,0.111242,8.76057,-6.95502,0.705991,-0.151054,
205.8910,2,1,8714629,58,0.0740021,8.3667,-8.43188,0.692803,-0.117155,
206.1720,2,1,8714629,58,0.0776019,8.65628,-8.52101,0.709734,-0.0717606,
206.4530,2,1,8714629,58,0.0584117,8.32341,-9.31881,0.757217,-0.118064,
206.7500,2,1,8715779,58,0.0437519,8.10425,-9.39207,0.796593,-0.173824,
207.0470,2,1,8715779,58,0.038385,7.91442,-9.16339,0.274172,-0.146262,
207.3280,2,1,8715779,58,0.0348596,8.35329,-9.41704,0.655146,-0.152831,
207.6090,2,1,8715779,58,0.029587,7.96787,-9.19158,0.813567,-0.178595,
207.8910,2,1,8716930,58,0.0328906,7.489,-9.10813,0.83514,-0.173823,
208.2030,2,1,8716930,58,0.0394101,7.17201,-9.32375,0.691676,-0.160607,
208.4840,2,1,8716930,58,0.0384329,7.58024,-9.55718,0.729592,-0.176785,
208.7660,2,1,8716930,58,0.0376839,7.33491,-9.67502,0.786689,-0.163227,
209.0470,2,1,8718081,58,0.0318692,7.29984,-10.0288,0.788939,-0.193239,
209.3440,2,1,8718081,58,0.0370571,7.35943,-10.1035,0.802798,-0.167679,
209.6250,2,1,8718081,58,0.0359967,7.37556,-10.0343,0.812904,-0.207481,
209.9060,2,1,8718081,58,0.0321476,7.47465,-10.2192,0.823176,-0.223145,
210.2030,2,1,8719231,58,0.0349116,7.44073,-10.0607,0.818499,-0.13693,
210.5000,2,1,8719231,58,0.0376835,7.35037,-10.1106,0.447883,-0.126484,
210.7810,2,1,8719231,58,0.0318359,7.68589,-10.0902,0.547365,-0.146826,
211.0630,2,1,8719231,58,0.0364507,7.66588,-10.2836,0.586361,-0.154368,
211.3440,2,1,8720381,58,0.0373785,7.81313,-10.2906,0.562586,-0.147305,
211.6410,2,1,8720381,58,0.0373872,7.72561,-10.2507,0.559983,-0.157786,
211.9380,2,1,8720381,58,0.0364637,7.96044,-10.37,0.527848,-0.143834,
212.2190,2,1,8720381,58,0.0373044,8.04347,-10.1394,0.52155,-0.139912,
212.5000,2,1,8721532,58,0.0407615,8.04054,-10.116,0.543006,-0.10582,
212.7970,2,1,8721532,58,0.0385373,8.1366,-10.006,0.566525,-0.136963,
213.0780,2,1,8721532,58,0.0393588,8.07519,-10.1392,0.553437,-0.144703,
213.3590,2,1,8721532,58,0.0388362,7.73206,-9.95098,0.265456,-0.0925278,
213.6410,2,1,8722682,58,0.0429866,7.63632,-10.433,0.374913,-0.0890648,
213.9530,2,1,8722682,58,0.041064,7.57914,-10.6936,0.587606,-0.0995558,
214.2340,2,1,8722682,58,0.0418536,7.64742,-10.4872,0.633012,-0.101351,
214.5160,2,1,8722682,58,0.0416338,7.21534,-10.3675,0.602301,-0.110915,
214.7970,2,1,8723833,58,0.0430045,7.25175,-10.2692,0.611885,-0.108055,
215.0940,2,1,8723833,58,0.0434829,7.19602,-10.2452,0.528693,-0.123372,
215.3750,2,1,8723833,58,0.0397189,7.07732,-10.3993,0.496353,-0.132657,
215.6560,2,1,8723833,58,0.0364968,6.88952,-10.5352,0.466971,-0.139952,
215.9530,2,1,8724983,58,0.0405071,7.14104,-10.3625,0.479357,-0.126406,
216.2500,2,1,8724983,58,0.0427049,7.11355,-10.3883,0.503419,-0.117995,
216.5310,2,1,8724983,58,0.0404582,7.33264,-10.4333,0.557051,-0.114511,
216.8130,2,1,8724983,58,0.0393285,7.62798,-10.1771,0.553147,-0.0811167,
217.0940,2,1,8726133,59,0.0387415,7.59653,-10.0033,0.274364,-0.066173,
217.3910,2,1,8726133,59,0.0436122,7.46855,-10.2291,0.436124,-0.0937484,
217.6880,2,1,8726133,59,0.0424114,7.38476,-10.4314,0.589763,-0.144465,
217.9690,2,1,8726133,59,0.0408685,7.35094,-10.449,0.633879,-0.164869,
218.2500,2,1,8727283,59,0.0410615,7.27875,-10.5496,0.652058,-0.164892,
218.5470,2,1,8727283,59,0.0466257,7.27821,-10.6006,0.647747,-0.172088,
218.8280,2,1,8727283,59,0.0447132,7.59813,-10.8041,0.580955,-0.136658,
219.1090,2,1,8727283,59,0.0458299,7.46473,-10.8398,0.6026,-0.132994,
219.3910,2,1,8728434,59,0.0461542,7.41366,-11.1837,0.565207,-0.136784,
219.7030,2,1,8728434,59,0.0488232,7.28391,-11.0559,0.699627,-0.110273,
219.9840,2,1,8728434,59,0.0451068,7.36673,-11.5056,0.260968,-0.0751741,
220.2660,2,1,8728434,59,0.0462185,7.60186,-11.5844,0.400247,-0.108462,
220.5470,2,1,8729584,59,0.04549,8.21644,-12.0417,0.593484,-0.107509,
220.8440,2,1,8729584,59,0.0444575,8.50727,-12.7555,0.627608,-0.117613,
221.1250,2,1,8729584,59,0.0402169,8.76097,-12.5441,0.633628,-0.136056,
221.4220,2,1,8729584,59,0.0414589,8.84305,-12.6326,0.60982,-0.118497,
221.7030,2,1,8730734,59,0.0391317,8.88698,-12.6412,0.661632,-0.112489,
222.0000,2,1,8730734,59,0.039256,9.06915,-12.7443,0.649972,-0.151448,
222.2810,2,1,8730734,59,0.0395767,8.99652,-12.8445,0.609746,-0.165795,
222.5630,2,1,8730734,59,0.0500359,8.10415,-12.9502,0.585293,-0.148038,
222.8440,2,1,8731885,59,0.0445689,7.59286,-12.4488,0.646848,-0.160464,
223.1410,2,1,8731885,59,0.0435077,7.21774,-12.2325,0.676909,-0.139637,
223.4380,2,1,8731885,59,0.0376119,6.84423,-12.0963,0.205099,-0.137491,
223.7190,2,1,8731885,59,0.043511,6.54327,-10.7765,0,-0.0831815,
224.0000,2,1,8733035,59,0.0419337,6.49029,-11.0983,0,-0.123264,
224.2970,2,1,8733035,59,0.0379034,6.31908,-11.2138,0,-0.133702,
224.5780,2,1,8733035,59,0.0381116,6.20116,-11.2465,0.419861,-0.138227,
224.8590,2,1,8733035,59,0.0383033,6.33467,-11.3008,0.569449,-0.151659,
225.1560,2,1,8734185,59,0.0395948,6.1977,-11.2046,0.583912,-0.140846,
225.4530,2,1,8734185,59,0.0441586,6.27079,-11.1347,0.590285,-0.117572,
225.7340,2,1,8734185,59,0.0423271,6.30292,-11.0526,0.588487,-0.123163,
226.0160,2,1,8734185,59,0.0438037,6.25578,-11.0274,0.539209,-0.142689,
226.2970,2,1,8735335,59,0.043062,6.16165,-10.716,0.542457,-0.136445,
226.5940,2,1,8735335,59,0.0421962,6.09295,-10.6502,0.534004,-0.129781,
226.8750,2,1,8735335,59,0.0430679,5.89309,-10.5303,0.566657,-0.118479,
227.1720,2,1,8735335,59,0.0429107,5.67998,-10.2839,0,-0.0991989,
227.4530,2,1,8736485,59,0.0458066,5.87146,-9.86667,0,-0.113618,
227.7500,2,1,8736485,59,0.0489399,5.67684,-10.0212,0.423916,-0.123789,
228.0310,2,1,8736485,59,0.0505635,5.50935,-10.0417,0.59537,-0.119471,
228.3130,2,1,8736485,59,0.0513739,5.50043,-10.1759,0.640814,-0.119251,
228.5940,2,1,8737635,59,0.0499073,5.70319,-10.5241,0.582835,-0.123825,
228.9060,2,1,8737635,59,0.0484836,5.86066,-10.4049,0.624971,-0.121485,
229.1880,2,1,8737635,59,0.0468099,5.75681,-10.6412,0.592708,-0.143218,
229.4690,2,1,8737635,59,0.0485406,5.53444,-10.7299,0.561527,-0.143179,
229.7500,2,1,8738786,59,0.0473085,5.43851,-10.8918,0.583296,-0.133783,
230.0470,2,1,8738786,59,0.0480263,5.52936,-10.7658,0.596525,-0.133946,
230.3280,2,1,8738786,59,0.0460837,5.60646,-10.8768,0.611075,-0.14678,
230.6090,2,1,8738786,59,0.0473552,5.74766,-10.8599,0.612738,-0.152707,
230.9060,2,1,8739936,59,0.0494906,6.0346,-10.3014,0.558801,-0.128945,
231.2030,2,1,8739936,59,0.0527398,6.19303,-10.1666,0.559216,-0.12754,
231.4840,2,1,8739936,59,0.0457413,6.69114,-10.1386,0.529265,-0.141997,
231.7660,2,1,8739936,59,0.0431227,6.78041,-9.91295,0.575662,-0.141035,
232.0470,2,1,8741086,59,0.0432173,6.47217,-9.8709,0.212691,-0.108338,
232.3440,2,1,8741086,59,0.0466176,6.43112,-9.77559,0.274261,-0.111493,
232.6410,2,1,8741086,59,0.0403044,6.75023,-9.96125,0.525085,-0.148087,
232.9220,2,1,8741086,59,0.0438633,6.4922,-10.1458,0.519099,-0.151981,
233.2030,2,1,8742236,59,0.0453635,6.37436,-10.2074,0.601649,-0.138921,
233.5000,2,1,8742236,59,0.047395,6.32761,-10.1366,0.320383,-0.0945226,
233.7810,2,1,8742236,59,0.0432701,6.626,-9.82603,0.570077,-0.121861,
234.0630,2,1,8742236,59,0.0428736,6.72036,-9.85881,0.631596,-0.144617,
234.3440,2,1,8743386,59,0.0391547,6.80141,-10.1305,0.623644,-0.127355,
234.6560,2,1,8743386,59,0.0417735,6.85399,-10.1885,0.624501,-0.145568,
234.9380,2,1,8743386,59,0.0435809,6.73445,-10.1694,0.60644,-0.148225,
235.2190,2,1,8743386,59,0.0436074,6.38324,-10.1176,0.55676,-0.157816,
235.5000,2,1,8744538,59,0.0403878,6.3424,-9.90953,0.571009,-0.15049,
235.7970,2,1,8744538,59,0.0401677,6.45586,-9.6627,0.554668,-0.150909,
236.0780,2,1,8744538,59,0.0381145,6.238,-9.80495,0.555921,-0.157878,
236.3590,2,1,8744538,59,0.0416603,6.13228,-10.0755,0.523016,-0.13302,
236.6560,2,1,8745687,59,0.0429296,6.20711,-10.1939,0.548735,-0.132546,
236.9530,2,1,8745687,59,0.041933,6.25855,-10.2746,0.541471,-0.127227,
237.2340,2,1,8745687,59,0.0375221,6.26171,-10.5314,0.504039,-0.126359,
237.5160,2,1,8745687,59,0.0411234,6.3943,-10.5728,0.488594,-0.116967,
237.7970,2,1,8746837,59,0.0430648,6.22863,-10.3276,0.189301,-0.0858839,
238.0940,2,1,8746837,59,0.0462191,6.499,-9.8948,0.412765,-0.105665,
238.3910,2,1,8746837,59,0.0430647,6.50807,-9.97335,0.653942,-0.13996,
238.6720,2,1,8746837,59,0.0456167,6.7375,-9.84706,0.711419,-0.153158,
238.9530,2,1,8747988,59,0.0487516,6.80051,-9.49307,0.72133,-0.172742,
239.2500,2,1,8747988,59,0.0472246,6.91383,-9.4801,0.722117,-0.189321,
239.5310,2,1,8747988,59,0.04548,6.95169,-9.65681,0.696666,-0.186106,
239.8130,2,1,8747988,59,0.0433698,6.85755,-10.0104,0.683742,-0.198211,
240.0940,2,1,8749137,59,0.0453084,6.92554,-9.98706,0.69069,-0.190188,
240.4060,2,1,8749137,59,0.046308,6.86641,-10.3389,0.668831,-0.195539,
240.6880,2,1,8749137,59,0.0460038,6.75665,-10.5105,0.703376,-0.196346,
240.9690,2,1,8749137,59,0.0458803,6.72933,-10.5262,0.665452,-0.161187,
241.2340,2,1,8750271,59,0.0482819,6.86271,-10.5869,0.681239,-0.157617,
241.5310,2,1,8750271,59,0.0515396,6.84736,-10.3232,0.352727,-0.0971672,
241.8130,2,1,8750271,59,0.0456243,7.13653,-10.6967,0.639028,-0.0963244,
242.1090,2,1,8750271,59,0.0510972,7.21052,-11.3557,0.659051,-0.128153,
242.3910,2,1,8751406,59,0.0487546,7.05842,-10.9462,0.66449,-0.113418,
242.6720,2,1,8751406,59,0.0493785,6.83839,-11.0917,0.645211,-0.114741,
242.9530,2,1,8751406,59,0.0467319,6.76082,-10.7562,0.590931,-0.136905,
243.2340,2,1,8751406,59,0.0447336,6.61704,-10.7234,0.577644,-0.151051,
243.5160,2,1,8752555,59,0.0444825,6.59974,-10.6233,0.570676,-0.150227,
243.8130,2,1,8752555,59,0.0420779,6.6077,-10.6698,0.572963,-0.146655,
244.1090,2,1,8752555,59,0.0452271,6.62044,-10.9054,0.573376,-0.148156,
244.3910,2,1,8752555,59,0.0444648,6.74627,-11.1534,0.614313,-0.135589,
244.6720,2,1,8753705,59,0.0408143,6.86213,-11.537,0.63266,-0.164206,
244.9690,2,1,8753705,59,0.0421965,6.86319,-11.5565,0.623139,-0.178555,
245.2500,2,1,8753705,59,0.0388423,6.89919,-11.7518,0.620973,-0.182348,
245.5310,2,1,8753705,59,0.0475778,7.26289,-11.1153,0.721896,-0.12401,
245.8130,2,1,8754855,59,0.0494388,7.06399,-11.0554,0.732015,-0.117007,
246.1250,2,1,8754855,59,0.0499259,7.00376,-10.7933,0.649996,-0.102233,
246.4060,2,1,8754855,59,0.045297,7.00597,-10.7233,0.679265,-0.106415,
246.6880,2,1,8754855,59,0.0463783,7.15142,-10.8139,0.633387,-0.13516,
246.9690,2,1,8756005,59,0.0440958,7.00136,-11.2186,0.555563,-0.158041,
247.2660,2,1,8756005,59,0.0461894,6.97245,-11.3434,0.559625,-0.152176,
247.5470,2,1,8756005,59,0.0434561,7.04725,-11.1649,0.609012,-0.15351,
247.8440,2,1,8756005,59,0.0463744,7.0412,-10.8874,0,-0.0964776,
248.1250,2,1,8757156,59,0.0449113,7.13383,-11.1224,0.0433916,-0.120527,
248.4220,2,1,8757156,59,0.0394538,7.22344,-11.2073,0.633713,-0.150811,
248.7030,2,1,8757156,59,0.0410074,7.14101,-11.1044,0.643114,-0.143762,
248.9840,2,1,8757156,59,0.0417301,7.18033,-11.0648,0.643474,-0.15762,
249.2660,2,1,8758306,59,0.0447927,7.2138,-11.2475,0.726903,-0.158651,
249.5630,2,1,8758306,59,0.0515942,7.35047,-11.2051,0.845196,-0.121899,
249.8590,2,1,8758306,59,0.0463885,6.93352,-11.0775,0.835501,-0.162913,
250.1410,2,1,8758306,59,0.045869,6.75285,-11.2726,0.759531,-0.168446,
250.4220,2,1,8759456,59,0.0481002,6.89427,-11.2665,0.701883,-0.134808,
250.7190,2,1,8759456,59,0.0447254,6.82519,-11.2998,0.688816,-0.166091,
251.0000,2,1,8759456,59,0.0422356,6.7795,-11.3453,0.690323,-0.149635,
251.2810,2,1,8759456,59,0.0436051,6.56355,-11.4956,0.495312,-0.15036,
251.5630,2,1,8760606,59,0.0376355,6.74677,-11.5866,0.570881,-0.160677,
251.8750,2,1,8760606,59,0.0389812,7.00912,-11.5611,0.58632,-0.161886,
252.1560,2,1,8760606,59,0.0382317,7.13413,-11.8204,0.530892,-0.168281,
252.4380,2,1,8760606,59,0.0422975,6.84591,-11.2903,0.571266,-0.169516,
252.7190,2,1,8761756,59,0.0452567,6.54816,-10.826,0.598057,-0.148824,
253.0160,2,1,8761756,59,0.0457449,6.46391,-10.5821,0.554396,-0.146909,
253.2970,2,1,8761756,59,0.0429217,6.26425,-10.6246,0.56645,-0.142714,
253.5940,2,1,8761756,59,0.042188,6.15592,-10.5107,0.567758,-0.13642,
253.8750,2,1,8762908,59,0.043322,6.00084,-10.5261,0.534322,-0.139818,
254.1720,2,1,8762908,59,0.0430995,5.80724,-10.7914,0.589699,-0.151305,
254.4530,2,1,8762908,59,0.0395858,5.96749,-10.7573,0.549065,-0.155385,
254.7340,2,1,8762908,59,0.0378222,6.1126,-10.9554,0.508636,-0.148195,
255.0160,2,1,8764056,59,0.0380418,6.28966,-11.1852,0.538454,-0.135219,
255.3130,2,1,8764056,59,0.0431873,6.42299,-11.1157,0.569066,-0.139711,
255.6090,2,1,8764056,59,0.0428737,6.32426,-10.9026,0,-0.127168,
255.8910,2,1,8764056,59,0.0405884,6.53773,-11.014,0.525629,-0.14739,
256.1720,2,1,8765206,59,0.0397682,6.52656,-11.0753,0.663348,-0.153971,
256.4690,2,1,8765206,59,0.0420411,6.57226,-11.1696,0.647478,-0.142123,
256.7500,2,1,8765206,59,0.0434716,6.67904,-11.2808,0.628164,-0.129524,
257.0310,2,1,8765206,59,0.0409561,6.78325,-11.2867,0.606362,-0.154946,
257.3280,2,1,8766357,59,0.0440162,6.78788,-11.205,0.68378,-0.118078,
257.6250,2,1,8766357,59,0.0446576,6.92113,-11.1361,0.614784,-0.151013,
257.8910,2,1,8766357,59,0.0400267,6.96128,-11.3464,0.50932,-0.158649,
258.1720,2,1,8766357,59,0.038835,6.99742,-11.5105,0.581059,-0.166807,
258.4530,2,1,8767490,59,0.0410715,7.06347,-11.7938,0.592084,-0.156182,
258.7500,2,1,8767490,59,0.0382851,6.92163,-11.392,0.287816,-0.144426,
259.0310,2,1,8767490,59,0.0400269,6.91565,-11.2853,0.479496,-0.120166,
259.3280,2,1,8767490,59,0.0395661,7.20405,-11.8109,0.637682,-0.121536,
259.6090,2,1,8768640,59,0.0392641,7.06227,-11.848,0.723402,-0.168585,
259.9060,2,1,8768640,59,0.0385818,6.91836,-11.7798,0.784743,-0.155938,
260.1880,2,1,8768640,59,0.0408982,6.87693,-11.436,0.731109,-0.135891,
260.4690,2,1,8768640,59,0.0385794,6.87248,-11.0508,0.691185,-0.181231,
260.7500,2,1,8769791,59,0.042008,6.91615,-10.9456,0.787082,-0.166048,
261.0470,2,1,8769791,59,0.0426568,6.62851,-11.0613,0.783984,-0.182162,
261.3440,2,1,8769791,59,0.0421537,6.8014,-10.8934,0.766578,-0.165219,
261.6250,2,1,8769791,59,0.0399726,6.57553,-10.8994,0.737803,-0.174266,
261.9060,2,1,8770941,59,0.035225,6.33559,-11.0786,0.592889,-0.144826,
262.2030,2,1,8770941,59,0.0387094,6.28029,-11.151,0.596765,-0.146135,
262.4840,2,1,8770941,59,0.034955,6.3592,-11.2487,0.567331,-0.1513,
262.7660,2,1,8770941,59,0.0374349,6.00185,-11.4031,0.262773,-0.0898739,
263.0470,2,1,8772091,59,0.0402259,6.29974,-11.3852,0.652161,-0.123506,
263.3590,2,1,8772091,59,0.0457447,6.54251,-11.4463,0.70187,-0.124549,
263.6410,2,1,8772091,59,0.0409234,6.53011,-11.6492,0.65692,-0.145588,
263.9220,2,1,8772091,59,0.0446088,6.63393,-11.2716,0.630086,-0.140783,
264.2030,2,1,8773241,59,0.0461124,6.7137,-11.043,0.624298,-0.120389,
264.5000,2,1,8773241,59,0.0446599,6.55901,-11.0974,0.5609,-0.13136,
264.7810,2,1,8773241,59,0.0418018,6.59078,-10.9073,0.623165,-0.153504,
265.0780,2,1,8773241,59,0.042649,6.57811,-10.7275,0.602123,-0.153157,
265.3590,2,1,8774391,59,0.0411629,6.6891,-10.8853,0.562751,-0.163763,
265.6560,2,1,8774391,59,0.0445008,6.53907,-10.912,0.57492,-0.1425,
265.9380,2,1,8774391,59,0.0445277,6.58453,-11.0623,0.589565,-0.140666,
266.2190,2,1,8774391,59,0.0441687,6.46409,-11.0023,0.574526,-0.132927,
266.5000,2,1,8775541,59,0.0430046,6.5148,-10.6477,0.593101,-0.16597,
266.8130,2,1,8775541,59,0.042329,6.50488,-10.6115,0.193319,-0.113713,
267.0940,2,1,8775541,59,0.0427462,6.41449,-10.3582,0,-0.0823257,
267.3750,2,1,8775541,59,0.0408363,6.27534,-10.1828,0,-0.0766091,
267.6560,2,1,8776691,59,0.0422452,6.37548,-10.4454,0.0417147,-0.133894,
267.9530,2,1,8776691,59,0.0406321,6.34171,-10.6817,0.597839,-0.164473,
268.2340,2,1,8776691,59,0.0408196,6.30365,-10.7984,0.654219,-0.156107,
268.5160,2,1,8776691,59,0.0434207,6.48287,-10.8091,0.694808,-0.13851,
268.8130,2,1,8777842,59,0.0434637,6.56284,-10.8583,0.664731,-0.130799,
269.1090,2,1,8777842,59,0.0423129,6.47052,-10.7162,0.702409,-0.149201,
269.3910,2,1,8777842,59,0.0437268,6.41511,-10.7198,0.674532,-0.169615,
269.6720,2,1,8777842,59,0.0444385,6.27818,-10.8512,0.711127,-0.204219,
269.9530,2,1,8778992,59,0.0473113,6.1796,-10.6803,0,-0.123077,
270.2500,2,1,8778992,59,0.0432796,6.38265,-10.8987,0.486952,-0.144112,
270.5470,2,1,8778992,59,0.0397093,6.58234,-10.8996,0.688713,-0.172535,
270.8280,2,1,8778992,59,0.0394121,6.56139,-10.7427,0.678027,-0.155449,
271.1090,2,1,8780143,59,0.0423692,6.34859,-10.6806,0.649318,-0.14381,
271.4060,2,1,8780143,59,0.0420628,6.2917,-11.0365,0.64322,-0.132844,
271.6880,2,1,8780143,59,0.0414593,6.56543,-10.9022,0.625263,-0.138552,
271.9690,2,1,8780143,59,0.044742,6.63853,-11.0592,0.617475,-0.143836,
272.2500,2,1,8781293,59,0.0503787,6.82742,-11.0432,0.578343,-0.104897,
272.5630,2,1,8781293,59,0.0465587,6.7469,-10.978,0.575676,-0.119786,
272.8440,2,1,8781293,59,0.0410821,6.57496,-10.8959,0.565406,-0.150004,
273.1250,2,1,8781293,59,0.043563,6.15496,-10.9435,0.184247,-0.125006,
273.4060,2,1,8782444,59,0.050973,6.33007,-10.5868,0.574696,-0.103736,
273.7030,2,1,8782444,59,0.0486245,6.46994,-10.4561,0.670962,-0.107547,
273.9840,2,1,8782444,59,0.0466188,6.48392,-10.7595,0.656704,-0.126118,
274.2810,2,1,8782444,59,0.0432975,6.59912,-10.506,0.597569,-0.140564,
